Census_OSArchitecture,Census_OSBranch,Census_OSBuildNumber,Census_OSBuildRevision,Census_OSEdition,Census_OSSkuName,Census_OSInstallTypeName,Census_OSInstallLanguageIdentifier,Census_OSUILocaleIdentifier,Census_OSWUAutoUpdateOptionsName,Census_IsPortableOperatingSystem,Census_GenuineStateName,Census_ActivationChannel,Census_IsFlightingInternal,Census_IsFlightsDisabled,Census_FlightRing,Census_ThresholdOptIn,Census_FirmwareManufacturerIdentifier,Census_FirmwareVersionIdentifier,Census_IsSecureBootEnabled,Census_IsWIMBootEnabled,Census_IsVirtualDevice,Census_IsTouchEnabled,Census_IsPenCapable,Census_IsAlwaysOnAlwaysConnectedCapable,Wdft_IsGamer,Wdft_RegionIdentifier,HasDetections
amd64,rs3_release,16299,371,CoreSingleLanguage,CORE_SINGLELANGUAGE,Reset,8,31,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,Retail,,142,70291,1,,0,0,0,0,0,1,0
amd64,rs3_release_svc_escrow,16299,547,Professional,PROFESSIONAL,Upgrade,8,31,Notify,0,IS_GENUINE,Retail,0,0,Retail,0,500,33137,0,0,0,0,0,0,0,10,0
amd64,rs4_release,17134,165,Professional,PROFESSIONAL,Update,8,31,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,93,17559,0,,0,0,0,0,0,11,1
amd64,th1_st1,10240,17443,Core,CORE,Update,12,44,FullAuto,0,IS_GENUINE,Retail,0,0,Retail,0,142,70229,1,0,0,0,0,0,0,15,1
x86,rs2_release,15063,1206,Core,CORE,Update,8,31,AutoInstallAndRebootAtMaintenanceTime,0,IS_GENUINE,Retail,0,0,Retail,0,142,12421,0,0,0,0,0,0,0,1,1
amd64,th2_release_sec,10586,1176,Core,CORE,Other,14,49,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,0,554,33066,1,0,0,0,0,0,0,5,1
amd64,rs3_release,16299,371,Core,CORE,UUPUpgrade,37,158,UNKNOWN,0,IS_GENUINE,Retail,,0,Retail,,142,2847,0,,0,0,0,0,1,7,0
amd64,th2_release,10586,218,Professional,PROFESSIONAL,Upgrade,24,109,FullAuto,0,OFFLINE,Retail,,,Retail,0,500,16609,0,0,0,0,0,0,0,15,1
amd64,rs4_release,17134,254,Professional,PROFESSIONAL,Upgrade,8,31,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,628,33731,0,,0,0,0,0,0,1,0
amd64,rs3_release_svc_escrow,16299,431,CoreSingleLanguage,CORE_SINGLELANGUAGE,UUPUpgrade,9,34,FullAuto,0,IS_GENUINE,Retail,,0,Retail,0,554,33129,1,0,0,0,0,0,0,10,1
amd64,rs4_release,17134,228,Professional,PROFESSIONAL,Reset,8,31,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,355,4305,1,,0,0,0,0,1,10,1
amd64,rs4_release,17134,165,CoreSingleLanguage,CORE_SINGLELANGUAGE,Update,7,30,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,,554,33118,1,,0,1,0,0,0,11,1
amd64,rs4_release,17134,228,Core,CORE,UUPUpgrade,8,31,FullAuto,0,IS_GENUINE,Retail,0,0,Retail,0,628,16423,1,0,0,1,0,0,0,11,0
amd64,rs4_release,17134,165,CoreSingleLanguage,CORE_SINGLELANGUAGE,Clean,8,31,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,,628,17319,1,,0,0,0,0,0,1,1
amd64,rs4_release,17134,286,Professional,PROFESSIONAL,UUPUpgrade,8,31,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,142,11902,0,,0,0,0,0,1,15,0
amd64,rs4_release,17134,228,Core,CORE,UUPUpgrade,8,31,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,,554,33139,1,,0,0,0,0,1,10,0
amd64,rs3_release,16299,64,Core,CORE,IBSClean,3,20,UNKNOWN,0,IS_GENUINE,Retail,,0,Retail,,628,21625,1,,0,0,0,0,1,3,1
amd64,rs4_release,17134,228,Core,CORE,Reset,31,130,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,,554,33080,1,,0,1,0,0,1,3,0
x86,rs4_release,17134,112,Core,CORE,IBSClean,8,31,UNKNOWN,0,INVALID_LICENSE,Retail,,0,Retail,,500,15116,0,,0,0,0,0,0,3,0
amd64,rs4_release,17134,165,Core,CORE,UUPUpgrade,8,31,FullAuto,0,IS_GENUINE,OEM:DM,0,0,Retail,0,554,33108,1,0,0,1,0,0,0,10,0
x86,rs4_release,17134,191,ProfessionalEducation,PROFESSIONAL,Upgrade,8,31,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,142,60562,0,,0,1,0,1,0,3,0
amd64,rs3_release_svc_escrow,16299,611,Professional,PROFESSIONAL,UUPUpgrade,29,125,AutoInstallAndRebootAtMaintenanceTime,0,IS_GENUINE,Retail,,0,Retail,,127,63269,0,,0,0,0,0,0,3,0
amd64,rs3_release,16299,15,Professional,PROFESSIONAL,Other,8,31,UNKNOWN,0,INVALID_LICENSE,Retail,,0,Retail,,355,19973,0,,0,0,0,0,0,13,0
amd64,rs3_release_svc_escrow,16299,431,Professional,PROFESSIONAL,IBSClean,20,83,UNKNOWN,0,INVALID_LICENSE,Retail,,0,Retail,,355,19946,0,,0,0,0,0,0,1,1
amd64,rs3_release,16299,309,CoreSingleLanguage,CORE_SINGLELANGUAGE,UUPUpgrade,26,119,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,Retail,,142,52197,0,,0,0,0,0,0,10,1
amd64,rs1_release,14393,2189,Core,CORE,Update,37,158,Notify,0,IS_GENUINE,Retail,,0,Retail,,355,20317,0,,0,0,0,0,0,7,1
amd64,rs4_release,17134,254,Professional,PROFESSIONAL,IBSClean,24,109,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,142,9599,0,,0,0,0,0,1,15,1
x86,rs1_release,14393,1944,Core,CORE,Update,29,125,Notify,0,IS_GENUINE,Retail,,0,Retail,0,142,45229,1,0,0,1,0,1,0,3,0
x86,rs2_release,15063,674,Professional,PROFESSIONAL,IBSClean,8,31,UNKNOWN,0,INVALID_LICENSE,Retail,,0,Retail,,142,7391,0,,0,0,0,0,0,1,0
amd64,rs3_release_svc_escrow,16299,547,Core,CORE,UUPUpgrade,14,49,AutoInstallAndRebootAtMaintenanceTime,0,IS_GENUINE,Retail,,0,Retail,,809,12499,0,,0,0,0,0,1,5,0
amd64,th1_st1,10240,17443,Professional,PROFESSIONAL,IBSClean,8,31,UNKNOWN,0,OFFLINE,Retail,,0,NOT_SET,0,500,33108,0,0,0,0,0,0,0,11,1
amd64,rs3_release_svc_escrow,16299,431,CoreSingleLanguage,CORE_SINGLELANGUAGE,UUPUpgrade,9,34,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,,628,8791,1,,0,0,0,0,0,10,0
amd64,rs3_release,16299,371,Professional,PROFESSIONAL,IBSClean,7,30,UNKNOWN,0,INVALID_LICENSE,Retail,,0,Retail,,142,8251,0,,0,0,0,0,0,1,0
amd64,th1_st1,10240,17443,Core,CORE,Other,18,72,UNKNOWN,0,IS_GENUINE,OEM:DM,0,0,NOT_SET,0,142,53720,1,0,0,1,1,0,0,15,0
amd64,rs2_release,15063,608,Professional,PROFESSIONAL,Upgrade,14,49,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,500,14863,0,,0,0,0,0,0,5,0
amd64,rs3_release_svc_escrow,16299,492,Professional,PROFESSIONAL,UUPUpgrade,8,31,Notify,0,IS_GENUINE,Retail,,0,Retail,,500,40955,0,,0,0,0,0,1,3,1
amd64,rs2_release,15063,1206,Professional,PROFESSIONAL,Other,26,119,AutoInstallAndRebootAtMaintenanceTime,0,IS_GENUINE,OEM:DM,,0,Retail,,142,6633,1,,0,0,0,0,0,10,1
amd64,rs1_release,14393,2189,CoreSingleLanguage,CORE_SINGLELANGUAGE,Other,10,35,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,,554,33166,1,,0,0,0,0,0,10,1
amd64,rs4_release,17134,167,Professional,PROFESSIONAL,IBSClean,18,72,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,803,63645,0,,0,0,0,0,0,15,0
amd64,rs3_release_svc_escrow,16299,579,Core,CORE,UUPUpgrade,8,31,AutoInstallAndRebootAtMaintenanceTime,0,IS_GENUINE,Retail,,0,Retail,,142,33778,0,,0,0,0,0,1,15,1
amd64,rs3_release_svc_escrow,16299,611,Core,CORE,Update,14,49,AutoInstallAndRebootAtMaintenanceTime,0,IS_GENUINE,Retail,0,0,Retail,0,142,42028,0,0,0,0,0,0,0,5,1
amd64,rs4_release,17134,165,Core,CORE,Update,39,160,Notify,0,IS_GENUINE,OEM:DM,0,0,Retail,0,142,70289,1,0,0,0,0,0,0,7,0
amd64,rs4_release,17134,285,Core,CORE,Update,8,31,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,142,34558,0,,0,0,0,0,0,3,0
amd64,rs4_release,17134,165,Core,CORE,IBSClean,8,31,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,,142,69903,1,,0,0,0,0,1,15,1
amd64,rs4_release,17134,254,Core,CORE,Update,29,125,FullAuto,0,INVALID_LICENSE,Retail,,0,Retail,,142,36918,1,,0,0,0,0,1,3,1
amd64,rs4_release,17134,112,CoreSingleLanguage,CORE_SINGLELANGUAGE,UUPUpgrade,8,31,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,,554,33145,1,,0,1,1,0,0,8,1
amd64,rs4_release,17134,165,Professional,PROFESSIONAL,UUPUpgrade,26,119,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,556,63560,0,,0,0,0,0,1,10,1
amd64,rs4_release,17134,48,CoreSingleLanguage,CORE_SINGLELANGUAGE,UUPUpgrade,10,35,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,,554,33105,1,,0,0,0,0,0,10,1
amd64,th2_release_sec,10586,1176,Professional,PROFESSIONAL,IBSClean,26,119,UNKNOWN,0,INVALID_LICENSE,Retail,,0,Retail,0,556,64570,0,0,0,0,0,0,1,10,1
x86,rs3_release,16299,371,Professional,PROFESSIONAL,UUPUpgrade,8,31,UNKNOWN,0,INVALID_LICENSE,Retail,,0,Retail,0,355,19982,0,0,0,0,0,0,0,11,0
amd64,rs4_release,17134,228,CoreSingleLanguage,CORE_SINGLELANGUAGE,Reset,9,34,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,556,57237,1,,0,0,0,0,0,10,1
amd64,rs3_release,16299,251,Core,CORE,Other,8,31,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,Retail,,554,33000,1,,0,1,0,0,0,10,1
amd64,rs3_release_svc_escrow,16299,547,Core,CORE,Update,9,34,AutoInstallAndRebootAtMaintenanceTime,0,IS_GENUINE,Retail,0,0,Retail,0,803,63086,0,0,0,0,0,0,0,15,1
amd64,rs3_release,16299,15,CoreSingleLanguage,CORE_SINGLELANGUAGE,Refresh,26,119,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,Retail,,628,13188,1,,0,0,0,0,0,10,1
amd64,rs4_release,17134,165,Professional,PROFESSIONAL,UUPUpgrade,8,31,FullAuto,0,IS_GENUINE,Retail,,0,Retail,0,142,8679,0,0,0,0,0,0,0,3,0
amd64,rs4_release,17134,228,Professional,PROFESSIONAL,UUPUpgrade,8,31,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,500,45031,0,,0,0,0,0,0,11,1
amd64,rs2_release,15063,250,CoreSingleLanguage,CORE_SINGLELANGUAGE,Reset,9,34,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,,142,70441,1,,0,0,0,0,0,10,0
amd64,rs4_release,17134,165,Professional,PROFESSIONAL,UUPUpgrade,14,49,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,142,65653,0,,0,0,0,0,1,11,1
amd64,rs1_release,14393,447,CoreSingleLanguage,CORE_SINGLELANGUAGE,Reset,26,119,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,,142,6701,1,,0,0,0,1,0,10,0
amd64,th1_st1,10240,17443,Professional,PROFESSIONAL,IBSClean,8,31,UNKNOWN,0,INVALID_LICENSE,Volume:GVLK,0,0,NOT_SET,0,628,8791,0,0,0,0,0,0,0,1,1
amd64,rs1_release,14393,1770,CoreSingleLanguage,CORE_SINGLELANGUAGE,IBSClean,10,35,UNKNOWN,0,IS_GENUINE,Retail,,0,Retail,,554,33133,0,,0,0,0,0,0,10,1
amd64,rs3_release,16299,371,Core,CORE,Update,8,31,FullAuto,0,IS_GENUINE,Retail,0,0,Retail,0,355,20050,0,0,0,0,0,0,0,11,0
amd64,rs3_release_svc_escrow,16299,611,Professional,PROFESSIONAL,Upgrade,10,35,UNKNOWN,0,INVALID_LICENSE,Retail,0,0,Retail,0,556,64552,0,0,0,0,0,0,0,10,1
amd64,rs1_release,14393,2189,Core,CORE,Reset,8,31,UNKNOWN,0,IS_GENUINE,Retail,,0,Retail,,142,70057,1,,0,0,0,0,0,13,0
amd64,rs3_release,16299,192,CoreSingleLanguage,CORE_SINGLELANGUAGE,Other,10,35,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,Retail,,554,33135,1,,0,0,0,0,0,10,0
amd64,rs3_release_svc_escrow,16299,547,Core,CORE,Other,8,31,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,Retail,,554,33137,1,,0,1,0,0,0,3,0
amd64,rs2_release,15063,726,Core,CORE,Update,24,109,Notify,0,IS_GENUINE,Retail,,0,Retail,0,142,69654,0,0,0,0,0,0,1,15,1
amd64,rs2_release,15063,0,Core,CORE,IBSClean,25,115,UNKNOWN,0,IS_GENUINE,Retail,,0,Unknown,,628,16421,0,,0,1,0,0,,,0
amd64,rs1_release,14393,1884,CoreSingleLanguage,CORE_SINGLELANGUAGE,Update,10,35,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,0,513,9846,0,0,0,0,0,0,0,10,1
x86,rs1_release,14393,693,Professional,PROFESSIONAL,Update,37,158,FullAuto,0,IS_GENUINE,Retail,0,0,Retail,0,628,17701,0,0,0,0,0,0,0,7,1
amd64,rs1_release,14393,576,Professional,PROFESSIONAL,Upgrade,8,31,FullAuto,0,IS_GENUINE,Retail,0,0,Retail,0,355,20246,0,0,0,0,0,0,0,13,1
amd64,rs4_release,17134,286,Professional,PROFESSIONAL,IBSClean,29,125,UNKNOWN,0,IS_GENUINE,Volume:GVLK,,0,Retail,,142,69881,0,,0,0,0,0,0,3,1
amd64,rs4_release,17134,165,Professional,PROFESSIONAL,UUPUpgrade,25,115,FullAuto,0,IS_GENUINE,Retail,,0,Retail,0,500,40951,0,0,0,0,0,0,0,3,1
amd64,rs4_release,17134,286,Professional,PROFESSIONAL,UUPUpgrade,14,49,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,,628,59200,1,,0,0,0,0,0,15,1
amd64,rs4_release,17134,228,Education,EDUCATION,IBSClean,8,31,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,142,35257,0,,0,0,0,0,0,4,1
amd64,rs4_release,17134,48,Professional,PROFESSIONAL,UUPUpgrade,7,30,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,,486,54131,1,,0,0,0,0,1,11,1
amd64,rs4_release,17134,228,CoreSingleLanguage,CORE_SINGLELANGUAGE,IBSClean,17,64,FullAuto,0,IS_GENUINE,Volume:GVLK,,0,Retail,,556,63424,0,,0,0,0,0,0,3,1
amd64,rs4_release,17134,167,CoreSingleLanguage,CORE_SINGLELANGUAGE,UUPUpgrade,8,31,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,,142,69680,1,,0,0,0,0,0,1,1
amd64,rs1_release,14393,693,Core,CORE,Update,19,74,FullAuto,0,IS_GENUINE,Retail,0,0,Retail,0,513,7271,1,0,0,0,0,0,0,9,0
amd64,rs3_release_svc_escrow,16299,492,Professional,PROFESSIONAL,Other,26,119,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,Retail,,142,6339,1,,0,0,0,0,0,10,1
amd64,rs4_release,17134,285,ProfessionalEducation,PROFESSIONAL,UUPUpgrade,8,31,FullAuto,0,IS_GENUINE,Retail,,0,Retail,0,486,46695,0,0,0,0,0,0,1,1,0
amd64,th2_release_sec,10586,873,CoreSingleLanguage,CORE_SINGLELANGUAGE,Other,7,30,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,0,554,33070,1,0,0,0,0,0,0,11,1
amd64,rs3_release_svc_escrow,16299,431,Professional,PROFESSIONAL,UUPUpgrade,1,5,UNKNOWN,0,IS_GENUINE,Retail,,0,Retail,,444,67833,0,,0,0,0,0,0,11,1
amd64,rs4_release,17134,228,Professional,PROFESSIONAL,IBSClean,37,158,FullAuto,0,INVALID_LICENSE,Retail,,0,Retail,,142,11214,0,,0,0,0,0,0,7,1
amd64,rs4_release,17134,228,Core,CORE,Reset,14,49,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,554,33142,1,,0,0,0,0,1,5,1
amd64,rs3_release,16299,125,CoreSingleLanguage,CORE_SINGLELANGUAGE,Update,9,34,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,0,142,69815,1,0,0,0,0,0,0,10,0
x86,rs3_release,16299,125,ProfessionalEducation,PROFESSIONAL,Update,35,148,Notify,0,OFFLINE,Retail,,0,Retail,0,302,3355,0,0,0,1,0,1,1,11,0
x86,rs4_release,17134,191,Professional,PROFESSIONAL,Upgrade,8,31,FullAuto,0,INVALID_LICENSE,Volume:GVLK,,0,Retail,,500,33094,0,,0,0,0,0,1,1,0
amd64,rs3_release,16299,15,Core,CORE,Reset,20,83,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,Retail,,142,52350,1,,0,0,0,0,,,0
amd64,rs1_release,14393,2396,Professional,PROFESSIONAL,IBSClean,8,31,UNKNOWN,0,INVALID_LICENSE,Retail,,0,Retail,,556,63140,0,,0,0,0,0,,,0
amd64,rs4_release,17134,228,Professional,PROFESSIONAL,Upgrade,8,31,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,142,7699,0,,0,0,0,0,1,5,1
amd64,th2_release,10586,104,Core,CORE,Update,7,30,FullAuto,0,IS_GENUINE,Retail,0,0,Retail,0,556,64578,1,0,0,0,0,0,0,12,1
amd64,rs1_release,14393,1884,Core,CORE,Other,8,35,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,Retail,,355,20106,1,,0,1,0,0,0,10,0
amd64,rs4_release,17134,285,CoreSingleLanguage,CORE_SINGLELANGUAGE,UUPUpgrade,9,34,FullAuto,0,IS_GENUINE,Retail,0,0,Retail,0,554,33043,1,0,0,0,0,0,0,10,0
amd64,rs2_release,15063,786,CoreSingleLanguage,CORE_SINGLELANGUAGE,Other,8,31,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,Retail,,556,63408,1,,0,0,0,0,0,1,0
amd64,rs3_release_svc_escrow,16299,431,Core,CORE,Upgrade,24,109,Notify,0,IS_GENUINE,OEM:DM,0,0,Retail,0,628,26314,1,0,0,0,0,0,0,15,0
amd64,rs3_release_svc_escrow,16299,547,Core,CORE,Update,5,26,AutoInstallAndRebootAtMaintenanceTime,0,IS_GENUINE,Retail,0,0,Retail,0,142,9554,0,0,0,0,0,0,1,6,0
amd64,rs4_release,17134,285,Core,CORE,IBSClean,9,34,FullAuto,0,INVALID_LICENSE,Retail,,0,Retail,,142,68915,0,,0,0,0,0,1,10,1
amd64,rs3_release,16299,309,Core,CORE,Update,14,49,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,,644,8919,1,,0,0,0,0,0,11,1
amd64,rs3_release_svc_escrow,16299,547,Core,CORE,Update,8,31,FullAuto,0,IS_GENUINE,Retail,,0,Retail,0,142,70187,0,0,0,0,0,0,0,3,0
amd64,rs3_release,16299,125,Professional,PROFESSIONAL,IBSClean,9,34,UNKNOWN,0,OFFLINE,Retail,,0,Retail,,628,38146,0,,0,0,0,0,,,0
amd64,rs3_release,16299,192,ProfessionalEducation,PROFESSIONAL,Other,26,119,UNKNOWN,0,OFFLINE,Retail,,0,Retail,,142,6156,1,,0,0,0,0,0,10,1
amd64,rs1_release,14393,2035,CoreSingleLanguage,CORE_SINGLELANGUAGE,Other,8,31,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,Retail,,142,38343,1,,0,0,0,0,1,11,0
amd64,rs4_release,17134,228,Professional,PROFESSIONAL,Update,9,34,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,142,3837,0,,0,0,0,0,1,10,1
x86,rs4_release,17134,285,Core,CORE,Reset,26,119,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,807,3784,0,,0,0,0,0,1,10,0
amd64,rs4_release,17134,165,Core,CORE,IBSClean,27,120,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,,142,33165,0,,0,0,0,0,1,15,1
amd64,rs4_release,17134,228,Professional,PROFESSIONAL,Refresh,8,31,FullAuto,0,INVALID_LICENSE,Retail,,,Retail,,,,0,,0,0,0,0,0,1,0
amd64,rs4_release,17134,165,Professional,PROFESSIONAL,IBSClean,8,31,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,355,20958,0,,0,0,0,0,1,1,1
x86,rs3_release,16299,547,Core,CORE,Update,5,26,AutoInstallAndRebootAtMaintenanceTime,0,IS_GENUINE,OEM:DM,,0,Retail,,,68561,0,,0,1,0,1,0,6,1
amd64,rs4_release,17134,228,Core,CORE,UUPUpgrade,8,31,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,,554,33111,1,,0,1,0,0,1,11,0
amd64,th2_release,10586,104,CoreSingleLanguage,CORE_SINGLELANGUAGE,Update,8,31,FullAuto,0,IS_GENUINE,Retail,,,Retail,0,355,20107,1,0,0,1,0,0,0,8,1
amd64,rs2_release,15063,1088,CoreSingleLanguage,CORE_SINGLELANGUAGE,Update,9,34,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,0,628,21288,1,0,0,0,0,0,1,10,0
amd64,rs4_release,17134,165,Professional,PROFESSIONAL,UUPUpgrade,7,30,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,142,3848,0,,0,0,0,0,1,15,1
amd64,rs2_release,15063,0,Professional,PROFESSIONAL,IBSClean,8,31,UNKNOWN,0,INVALID_LICENSE,Retail,,0,Retail,,142,34146,1,,0,0,0,0,0,10,0
amd64,rs4_release,17134,285,Core,CORE,UUPUpgrade,7,30,FullAuto,0,IS_GENUINE,OEM:NONSLP,,0,Retail,,142,9011,0,,0,0,0,0,1,1,0
amd64,rs4_release,17134,165,Professional,PROFESSIONAL,UUPUpgrade,37,158,FullAuto,0,IS_GENUINE,OEM:DM,0,0,Retail,0,142,10759,1,0,0,1,1,1,0,7,0
amd64,rs4_release,17134,228,Core,CORE,UUPUpgrade,8,31,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,,556,63041,1,,0,0,0,0,0,10,0
amd64,th1_st1,10240,17443,Core,CORE,Reset,14,49,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,NOT_SET,0,142,31678,1,0,0,1,0,0,0,5,0
amd64,rs4_release,17134,165,Core,CORE,UUPUpgrade,8,31,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,,628,13186,1,,0,0,0,0,0,10,0
amd64,rs4_release,17134,228,CoreSingleLanguage,CORE_SINGLELANGUAGE,Update,29,125,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,0,554,33084,1,0,0,0,0,0,0,3,1
amd64,rs4_release,17134,165,Professional,PROFESSIONAL,IBSClean,8,31,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,628,35970,0,,0,0,0,0,1,1,1
amd64,rs3_release_svc_escrow,16299,611,Core,CORE,Reset,20,83,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,Retail,,142,51712,1,,0,1,1,1,0,1,1
amd64,rs4_release,17134,285,CoreSingleLanguage,CORE_SINGLELANGUAGE,Upgrade,1,5,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,,142,69912,1,,0,0,0,0,1,11,1
amd64,rs4_release,17134,228,Professional,PROFESSIONAL,Upgrade,20,83,FullAuto,0,INVALID_LICENSE,Retail,0,0,Retail,0,142,52570,0,0,0,0,0,0,1,1,1
amd64,rs4_release,17134,228,CoreSingleLanguage,CORE_SINGLELANGUAGE,Update,35,148,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,,554,33066,1,,0,0,0,0,1,11,1
amd64,rs1_release,14393,2189,CoreSingleLanguage,CORE_SINGLELANGUAGE,Other,9,34,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,Retail,,556,63448,1,,0,0,0,0,0,10,0
amd64,rs4_release,17134,165,Core,CORE,UUPUpgrade,1,5,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,,,26264,0,,0,1,0,1,0,11,0
amd64,rs4_release,17134,285,Professional,PROFESSIONAL,UUPUpgrade,16,62,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,,628,44343,0,,0,0,0,0,0,3,1
amd64,rs3_release,16299,371,Core,CORE,IBSClean,8,31,UNKNOWN,0,IS_GENUINE,Retail,,0,Retail,,152,40437,0,,0,0,0,0,0,2,0
amd64,rs2_release,15063,483,Core,CORE,Other,8,31,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,,554,33144,1,,0,0,0,0,0,11,1
x86,rs4_release,17134,191,Professional,PROFESSIONAL,Upgrade,8,31,FullAuto,0,INVALID_LICENSE,Volume:GVLK,,,Retail,,,,0,,0,0,0,,0,1,1
amd64,rs1_release,14393,2214,Core,CORE,IBSClean,25,115,UNKNOWN,0,INVALID_LICENSE,Retail,,0,Retail,,142,7221,0,,0,0,0,0,0,3,1
amd64,rs4_release,17134,112,Professional,PROFESSIONAL,UUPUpgrade,7,30,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,0,93,19824,0,0,0,0,0,0,0,11,0
amd64,rs4_release,17134,228,Professional,PROFESSIONAL,UUPUpgrade,8,31,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,0,355,7044,0,0,0,0,0,0,1,1,0
amd64,rs3_release_svc_escrow,16299,431,Core,CORE,Reset,14,49,UNKNOWN,0,OFFLINE,Retail,,0,Unknown,,127,64522,1,,0,0,0,0,0,1,0
amd64,rs3_release,16299,125,Core,CORE,IBSClean,8,31,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,Retail,,,,1,,0,0,0,,,,1
amd64,rs4_release,17134,228,Core,CORE,Update,20,83,FullAuto,0,IS_GENUINE,Retail,0,0,Retail,0,142,29751,0,0,0,0,0,0,1,1,0
x86,rs4_release,17134,165,Professional,PROFESSIONAL,UUPUpgrade,8,31,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,809,57094,0,,0,0,0,0,1,10,0
amd64,rs2_release,15063,1206,CoreSingleLanguage,CORE_SINGLELANGUAGE,Update,8,31,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,0,142,12416,0,0,0,0,0,0,0,8,1
amd64,th2_release_sec,10586,1176,CoreSingleLanguage,CORE_SINGLELANGUAGE,Other,10,35,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,0,554,33080,1,0,0,1,0,0,0,10,1
x86,th2_release,10586,0,Core,CORE,IBSClean,,34,UNKNOWN,0,IS_GENUINE,Retail,0,0,Retail,0,554,33015,0,0,0,0,0,0,1,10,1
amd64,rs3_release_svc_escrow,16299,611,Core,CORE,IBSClean,29,125,UNKNOWN,0,IS_GENUINE,Retail,,0,Retail,,781,63370,0,,0,0,0,0,0,3,0
amd64,rs4_release,17134,228,Core,CORE,IBSClean,14,49,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,,556,63424,0,,0,0,0,0,0,5,0
amd64,rs4_release,17134,228,CoreSingleLanguage,CORE_SINGLELANGUAGE,UUPUpgrade,35,148,FullAuto,0,IS_GENUINE,OEM:NONSLP,,0,Retail,,142,5444,1,,0,0,0,0,1,11,1
