class_name,width,height,bbox_x,bbox_y,bbox_w,bbox_h,bbox_size,occlusion,truncation,crowding,length,x,y,z,yaw,object_amount,brightness,rms_contrast,mean_red_relative_intensity,mean_blue_relative_intensity,mean_green_relative_intensity
car,1.8,1.6,1824.206452,533.8057609,15,18,270,0,0,0,4.2,104.0900044,1.946770493,0.064700965,0.01581167,3,153.8301392,9.898548126,0.350750983,0.350750983,0.341169447
car,1.8,1.6,1340.172244,517.9671673,248.6117587,113.7441593,28278.13549,1,0,0,4.2844182,11.41476432,-19.79043137,0.618393074,-2.31744651,15,153.4792786,9.852350235,0.344156832,0.344156832,0.338212639
pedestrian,0.6,1.6,285.170068,557.1946796,12.62585034,35.25997582,445.1871777,1,0,0,0.6,66.15562502,-15.11406559,0.810049666,-0.044712908,4,143.4021912,11.63939571,0.351235628,0.351235628,0.338439912
car,1.820558837,1.616398544,1125.655799,449.8534914,134.7837387,52.14650861,7028.501393,1,0,0,4.500304602,-31.67034712,-26.79532996,0.903446564,-0.701516739,4,148.4424438,10.5020771,0.352999002,0.352999002,0.339859247
car,1.877062391,1.515940986,1717.386935,511.0714286,71.04613979,69.25324675,4920.17585,0,0,0,4.2,32.11785975,3.734280875,0.600282454,-0.012264232,6,154.7553864,11.05743694,0.352526128,0.352526128,0.339449167
car,1.8,1.833926821,1772.718424,514.4128554,36.04171495,52.95426452,1908.562507,0,0,0,4.2,50.87314377,3.549965804,0.681225612,3.13830874,3,151.74086,10.48436642,0.348285556,0.348285556,0.339503348
car,1.892367161,1.682536193,1742.048045,508.9881873,69.10410705,75.73685809,5233.727949,0,0,0,4.2,31.22868281,2.922960425,0.562967833,-0.03174297,5,152.3222656,9.376407623,0.350070566,0.350070566,0.34138456
car,1.8,1.648451026,534.8673316,561.1470671,91.53435339,41.12423289,3764.280066,0,0,2,4.2,-41.88174502,24.68823348,0.21374218,1.605702912,8,153.2588043,10.57707405,0.344050229,0.344050229,0.339376509
truck,2.3,3.220611719,0,-2.84E-14,1382.948513,1077.998266,1490816.098,0,1,0,8.968748707,2.267692643,3.636010254,1.35980479,0.03932398,6,154.6946411,11.78941917,0.352499664,0.352499664,0.343380839
car,1920,1080,487.0149893,546.4295427,112.1934358,44.52668937,4995.602265,1,1,0,,,,,,6,153.8310852,10.54435825,0.343778074,0.343778074,0.339162022
bus,3.155492644,3.239574408,118.9055763,546.8989288,49.19850784,59.19631594,2912.370414,0,0,1,10.70162164,76.38593228,-6.888967778,0.945798693,-0.014231216,11,153.4238892,10.16164303,0.344277561,0.344277561,0.338186324
truck,2.492621583,3.407227496,0,123.8216561,1278.13318,598.1910828,764567.8711,0,1,0,16.44847726,8.539047869,8.928740857,1.38175661,-3.123883133,4,151.6165771,9.00699234,0.356296211,0.356296211,0.339145839
car,1.8,1.683130542,1831.108984,502.1287129,63.78203176,84.20792079,5370.952278,0,0,0,4.2,29.95748617,0.363452977,0.580045649,2.22E-16,3,157.706665,8.351174355,0.357935369,0.357935369,0.339569092
car,1.8,1.6,1829.873663,520,48.91927127,56.08076306,2743.430061,0,0,0,4.2,36.40251476,0.529274459,0.525922943,-0.053963068,2,149.6292267,7.914493561,0.349812567,0.349812567,0.339035362
truck,1.892492493,1.867916882,1852.104348,457.0515464,34.50434783,51.21649485,1767.191753,0,0,0,4.674811087,-48.1757649,-3.740134802,0.965714641,0.019602288,12,141.6311646,13.07337475,0.350463271,0.350463271,0.338692218
truck,2.3,2.060085563,18.80412371,547.9120879,38.59793814,68.24175824,2633.991163,0,0,2,6.65925404,41.16090028,0.353382179,0.789488596,0.03559327,2,153.4474792,10.10522938,0.349323213,0.349323213,0.340238094
tricycle,1.356182707,1.543730485,203.1615329,549,36.8076644,50.45379762,1857.08645,0,0,0,2.468712586,-36.84527226,8.145812826,0.436404585,3.104556454,4,149.0123444,13.23819637,0.347462326,0.347462326,0.338454574
car,1.8,1.6,240.9099741,544.287183,42.57116311,34.10026698,1451.688028,0,0,0,4.2,-53.51300063,13.21708479,1.020430982,-3.098290629,4,147.2896423,9.59658432,0.346575856,0.346575856,0.335800052
car,1.891319196,1.79351093,389.7712943,526.6569627,148.2287057,74.34303726,11019.77219,1,0,1,4.683419141,16.61215881,30.50658004,0.151498196,-1.518436449,7,151.7307281,10.38679886,0.351071388,0.351071388,0.338624686
car,1.8,1.47660281,1740.200669,517.5267539,137.4180602,75.76694411,10411.74649,0,0,0,4.047083029,28.36892206,1.570862946,0.384444281,2.305432683,6,154.447403,11.71151829,0.352532387,0.352532387,0.34337002
car,1.8,1.438534053,133.0157881,519.9833564,147.7858715,119.7198336,17692.89994,0,0,0,4.445703632,-12.6111334,3.528200739,0.565372695,3.138651742,5,149.5069122,12.2936821,0.35569492,0.35569492,0.334784478
truck,1.810389888,2.126467449,0,520,54.65778316,115.2155172,6297.424758,0,1,0,6,26.05972259,0.139275227,0.846585326,-0.009323739,1,148.9979858,11.59695244,0.351125598,0.351125598,0.337426662
car,1.8,1.542264937,703.1448597,558.4659534,60.73425271,32.61355069,1980.759629,0,0,0,4.2,-46.70370427,34.37376356,0.302915382,2.887289308,11,154.1441345,7.887442112,0.342149228,0.342149228,0.341459125
tricycle,1.504280726,1.651309911,1853.967041,477.6570458,19.25961309,35.29711375,679.808754,0,0,0,2.8,-57.8905818,-4.722648257,0.36925452,0.043939024,2,153.4773254,11.74462032,0.348316371,0.348316371,0.340676755
bicycle,0.6,0.9,207.8332716,455.8833272,102.8001482,79.51674664,8174.333337,,,,1.555113228,0.421573825,-17.09724595,0.512043963,-0.018910275,3,143.5243225,9.925798416,0.353826553,0.353826553,0.339922965
truck,2.99648241,3.559155825,363.9224656,532.3484842,151.2169498,67.75895311,10246.30221,1,0,0,9.237860473,-64.96948465,27.03713312,0.812100017,1.570796327,5,149.7176361,12.93831062,0.355109215,0.355109215,0.335968554
pedestrian,1920,1080,942,564.9530453,17,50.66040604,861.2269027,2,0,0,,,,,,2,136.1322174,12.94266796,0.347991824,0.347991824,0.340486079
bicycle,0.348344371,1.040278848,968.9537883,460.1046168,69.73234818,69.79076636,4866.67402,,,,2.04507251,-11.47629754,-15.28510004,0.565103299,0.137788,4,148.5178528,10.38987923,0.35299021,0.35299021,0.339812189
car,1920,1080,1836.751506,539.2356185,23.27430972,24.96470652,581.0363116,0,0,2,,,,,,4,147.5980835,12.70857143,0.345603794,0.345603794,0.339391053
truck,1.859765208,2.018288316,0,513,32.08567172,138.6572438,4448.910806,0,1,0,4.375144344,21.3392742,0.56887233,0.759999066,-2.22E-16,3,150.232193,11.88264465,0.352566928,0.352566928,0.337609529
truck,2.059134739,1.8671875,76.4803805,526.022187,85.61236623,114.1045959,9768.764451,0,0,0,6,24.74516975,-2.04948953,0.782476723,-0.039846008,5,141.9121246,11.05688763,0.350218773,0.350218773,0.338742107
truck,3.145040154,3.197687988,61.43482654,565.8682635,22.63388346,29.74850299,673.3241499,0,0,0,7.019150859,119.4525536,-2.382937783,1.320493608,2.22E-16,3,156.0521545,10.72458839,0.345333606,0.345333606,0.338883013
car,1920,1080,352.940121,552.353505,42.76239138,23.00536842,983.7645682,1,1,1,,,,,,11,154.8822479,8.037631989,0.341861427,0.341861427,0.341427624
car,1.884334391,1.6411728,1575.263804,519.1854545,164.1226994,89.14113998,14630.08452,0,0,0,4.333047491,27.76333019,4.879663864,0.22676878,2.614271725,4,154.6293182,10.13202763,0.351050556,0.351050556,0.340921462
car,1.8,1.6,155.2128419,505.6837099,102.7871581,48.87277051,5023.493192,1,0,0,4.2,-2.165513923,-43.33359052,-0.648100565,-3.080400001,4,147.1498871,13.26978874,0.349424422,0.349424422,0.339761704
car,1.830661991,1.547977875,1113.915832,540.4789579,265.0167001,104.8991316,27800.0217,1,0,0,4.118979786,-6.646144469,18.01279845,0.44001156,-3.136058623,3,155.2988586,10.2204752,0.345987767,0.345987767,0.339453459
car,1.8,1.57611195,0,440.3099345,79.1423947,113.2006398,8958.969713,1,1,0,4.1516821,4.11989515,-19.78493919,0.618097838,-2.329082038,9,153.2472839,9.284191132,0.34615314,0.34615314,0.340030015
pedestrian,0.615903467,1.6,1638.426162,569.9182561,23.54624425,63.76021798,1501.313666,2,0,0,0.522143507,-3.495205946,28.90096645,0.17125504,1.570796327,4,152.2816315,13.2101984,0.343952715,0.343952715,0.340210885
car,1.852055616,1.817554608,888.6021505,532.685259,293.3333333,126.501992,37107.251,0,0,0,4.519640848,-10.21137816,16.15717112,0.433397819,-1.77978536,11,150.5597229,12.85667419,0.343308896,0.343308896,0.339778721
car,1920,1080,1836.081828,540.7666968,21.01114623,21.7684344,457.3797582,0,0,2,,,,,,4,148.1422119,12.60666752,0.348257005,0.348257005,0.338378161
bicycle,0.514235249,0.995875661,1715.096161,476.091466,38.02838078,31.90853397,1213.42988,,,,1.794353494,-37.28209644,-8.725406716,0.51698758,-1.544786732,3,151.6574707,12.24819946,0.352217436,0.352217436,0.340125024
rider,0.8,1.499177465,102.0140515,569.6487119,8.430913349,21.63934426,182.4394364,0,0,0,1.6,84.9395909,-4.492713603,0.866236951,3.13075297,3,153.5256958,11.99392223,0.344070286,0.344070286,0.339552611
car,1.962942325,2.227526549,0,195.9395248,851,557.4946004,474427.905,1,1,0,5.328439476,5.357640488,6.326345916,0.96400231,3.125836084,5,155.5763397,10.43317795,0.351701885,0.351701885,0.339678764
car,1.8,1.683363971,1756,535,164.3713001,131.9083969,21681.9547,0,1,0,4.80703125,4.541168244,18.02049579,0.497184362,3.140352486,2,151.5649567,12.24005318,0.356212467,0.356212467,0.334774405
car,1.8,1.418824538,877.4314332,517.5081837,132.7623269,51.40767938,6825.003135,1,0,2,4.2,30.50185192,26.95064354,0.551225646,-1.348647117,9,153.9053497,10.35877609,0.34846127,0.34846127,0.339864135
car,1.877062391,1.515940986,1741.946094,516.3311688,57.0123344,55.22727273,3148.635741,0,0,0,4.2,38.78164197,3.699237378,0.635758657,0.000328274,6,154.6089478,11.16251755,0.352693647,0.352693647,0.339595348
car,1.8,1.6,1895.64284,478.3861171,14.52061478,18.74186551,272.1434094,0,0,0,4.2,-115.2059744,-2.720086899,0.690497788,0.016509501,4,153.0543365,11.53236961,0.350438327,0.350438327,0.339333594
car,1.8,1.449868758,551.0171731,564.4157369,130.6208719,50.09982384,6544.08267,0,0,0,4.2,-31.02642924,20.20891601,0.151988031,1.648085187,22,149.4496765,15.61629105,0.34368813,0.34368813,0.339548826
car,1.848842345,1.616280782,606.047811,563.1172834,42.47218596,27.82904617,1181.960424,1,0,0,4.2,-58.1179322,36.0596867,0.15589439,2.724819737,11,152.7096405,11.28906727,0.34124437,0.34124437,0.341459155
rider,0.8,1.6,786.0898485,521.5182219,47.49335934,62.24645525,2956.293267,0,0,0,1.773852986,25.08397626,28.02920405,0.340015523,-1.46516009,10,156.1168365,8.708865166,0.340169549,0.340169549,0.340714574
bus,2.585673835,3.234663114,1865.097862,360.5804306,54.90213787,178.0978469,9777.952545,0,1,1,10.17952065,-23.13267106,-0.899183424,1.418588043,-0.034623131,6,149.7636566,11.89144993,0.35052228,0.35052228,0.340875
bus,1920,1080,1869.248408,468.1833616,17.12101911,24.44821732,418.5783959,0,0,0,,,,,,4,147.0872498,11.25625134,0.354272872,0.354272872,0.339050263
pedestrian,0.817032777,1.6,1426.141032,503.5401731,37.22000753,91.0197775,3387.756804,0,0,1,0.6,24.25848408,9.273526112,0.532030362,-3.072991353,4,148.7547455,13.54016399,0.34795621,0.34795621,0.339464128
truck,1.859765208,2.018288316,0,511,25.8999255,141.2014134,3657.106089,0,1,0,4.443436412,21.04348232,0.678783597,0.780170348,0.004363323,6,146.0289459,11.60475445,0.350619644,0.350619644,0.339589864
bus,2.550838549,3.234375306,1876,365,44.58384675,171.5548522,7648.575241,0,1,1,10.42584526,-24.38318632,-0.751974602,1.423256566,-0.014980153,6,152.3934174,12.13421345,0.348885715,0.348885715,0.34049046
car,1.910645921,1.685740179,1794.911845,525.9118569,29.3129771,39.08814309,1145.789843,0,0,0,4.2,59.45362434,2.863054511,0.434521858,-0.032539694,4,146.572876,10.38483238,0.348107338,0.348107338,0.341290861
car,1.734183324,1.445129847,1297.930125,546.4801737,215.5398047,89.68247787,19330.14377,2,0,2,4.2,13.51920548,-21.21040345,0.299683309,1.169196626,16,153.5804138,9.683974266,0.343479633,0.343479633,0.338311464
pedestrian,0.6,1.6,1689.281539,482.6837099,34.80134188,155.4102259,5408.484403,1,0,0,0.781630547,6.675737015,-15.5208666,0.789097697,-3.12950865,7,142.0660553,10.87658596,0.349099636,0.349099636,0.339852095
car,1.8,1.6,1827.288744,496.774942,65.77487765,87.70301624,5768.655163,0,0,0,4.2,29.36433902,0.493397726,0.710201933,0.009638256,4,157.1228638,8.597676277,0.355758876,0.355758876,0.338966161
truck,2.869220629,3.803964063,1796.353741,505.828295,27.42857143,47.44860943,1301.447573,0,0,0,10.28129253,103.8683261,4.28805551,1.701659749,3.092492101,3,157.5749359,9.614965439,0.343123645,0.343123645,0.339863747
truck,2.7546647,3.684778673,1616.982432,414.4764097,236.0175683,177.1001151,41798.73851,0,0,0,9.074144297,29.56447972,3.495202537,1.547274598,-0.439794171,7,148.4660187,14.80066967,0.349551976,0.349551976,0.339417934
bus,1920,1080,1857.864078,472.6812428,22.36893204,35.21288838,787.674707,0,0,0,,,,,,1,149.6542511,11.71706295,0.352145344,0.352145344,0.340174019
truck,2.862061803,3.80424769,1696.04194,433.5093168,89.75098296,146.7391304,13169.9812,0,0,0,15.68592926,44.47722432,4.932681878,1.543769387,3.139657695,3,147.4123993,8.952002525,0.353784531,0.353784531,0.338855147
truck,2.3,2.5,1483.974918,509.0186913,65.00410138,47.94234367,3116.448968,2,0,0,6.25633683,68.65161247,21.57942954,1.039844289,3.105769017,6,154.6691437,9.623319626,0.345258683,0.345258683,0.339884311
tricycle,1.3,1.627117924,85.70801317,560.0260247,13.34796926,22.48536109,300.1339088,0,0,0,2.8,-98.06192478,5.534766033,0.082424153,3.090741189,1,157.8677368,10.14572048,0.349557698,0.349557698,0.339783072
truck,2.892430293,3.790548903,319.3863854,341.5856777,455.6088207,315.8056266,143883.8291,0,0,0,10.81486485,-13.48260021,8.242240074,1.671287552,3.120197141,2,147.9597931,11.9335537,0.34908089,0.34908089,0.338470846
car,1.910645921,1.685740179,0,570.0260095,25.05202302,37.90777701,949.6665022,0,1,0,4.2,61.06591191,2.431122638,0.503091894,-0.052635126,3,153.8873749,10.78187466,0.346088856,0.346088856,0.339180678
rider,0.890488653,1.646588804,741.0526316,557.8699125,9.858793325,22.59414226,222.7509789,0,0,0,1.6,-76.79167166,57.06570421,0.791811401,2.572443873,12,153.8410797,10.51542377,0.345403582,0.345403582,0.339991629
truck,2.3,2.5,0,496,50.52631579,137.1428571,6929.323308,0,1,0,6,27.92126063,0.458564326,1.053270515,-0.016462066,2,155.1737823,9.926423073,0.348995268,0.348995268,0.339649886
truck,2.492621583,3.34190418,1349.204697,385.3991112,293.2155811,209.4041105,61400.54796,0,0,0,16.68999377,30.38657962,9.058940442,1.393755549,-3.123883133,3,158.5330048,8.878183365,0.35499087,0.35499087,0.339253038
car,1.8,1.529186189,1880,454.8982106,40.41159963,88.87780549,3591.694291,0,1,1,4.2,-20.60897058,-1.004829989,0.550142378,-0.010898751,2,149.8135986,11.27891827,0.354600966,0.354600966,0.338171989
truck,2.483650466,3.484903222,1566.929541,449.1084387,143.6112243,128.38192,18437.0847,0,0,0,16.74518652,45.22816428,9.129198858,1.358645089,-3.116419191,3,159.7932892,8.824227333,0.354824722,0.354824722,0.339244485
truck,2.927023472,3.672261274,77.61904762,518.5714286,43.80952381,60,2628.571429,1,0,0,9.063521943,-64.8994043,4.538810789,1.56678584,3.132041683,4,153.4371185,13.18017578,0.349341333,0.349341333,0.338709742
truck,3.077332728,3.168426871,1220.189021,369.6979261,355.8109794,257.3020739,91550.90294,1,0,1,4.45206842,19.7426044,7.557591277,1.331485083,2.924732956,6,153.7506256,11.18103313,0.345720559,0.345720559,0.340493709
car,1.8,1.6,967.995046,287.6699629,951.004954,750.3399258,713576.9867,0,1,0,4.690220519,2.562466979,3.908043298,0.6215811,0.021424821,6,148.388382,14.0517807,0.351765186,0.351765186,0.33513391
car,1.984763079,1.800531935,1178.698225,386.5263158,742,686.8384434,509634.125,0,1,0,4.479071755,4.490602941,4.024410942,0.620871554,3.113126026,22,149.4496765,15.61629105,0.34368813,0.34368813,0.339548826
car,1.8,1.6,674.1028646,561.9113056,68.59283087,25.45930539,1746.325829,2,0,0,4.275124915,77.96867645,-48.9260583,0.918351649,1.20493685,10,153.504425,11.5007782,0.345060915,0.345060915,0.340530366
truck,3.544219951,2.997768593,505.631394,546.1055056,55.368606,35.89449441,1987.428119,0,0,0,10.34519648,-77.01367119,39.01792799,1.456003084,-0.653341323,13,153.9338989,10.65158176,0.345444441,0.345444441,0.340069979
truck,1920,1080,1898.882682,458.547486,17.09497207,31.84357542,544.3650323,0,0,0,,,,,,1,153.9951477,11.54560471,0.353615731,0.353615731,0.338216573
car,1.3,1.566685082,507.2909699,519.6831683,177.6588629,128.3168317,22796.6224,0,0,0,2.8,-9.689533944,8.500157986,0.527329542,3.141592654,3,152.9846497,9.858470917,0.34124878,0.34124878,0.338656604
car,1.662128459,1.484416925,1401.43985,402.7824883,386.5601497,282.2175117,109094.0436,0,0,0,4.2,-4.507258678,-2.943951158,0.451249825,-0.0011806,2,147.6408997,11.28279114,0.3550632,0.3550632,0.336041182
rider,0.8,1.6,485.7789566,556.8257742,46.2210434,74.17422577,3428.410109,0,0,0,1.6,28.72067092,-11.50406492,0.390089102,-0.067070521,5,155.3449402,10.45228195,0.345627129,0.345627129,0.339389741
car,1.875734064,1.6,1795.724455,539.7276853,20.63467295,21.45510875,442.7191521,0,0,0,4.2,94.26038351,4.534729394,-0.692081846,3.133741341,2,149.1260986,9.90274334,0.348128349,0.348128349,0.339141458
car,1.860310846,1.6,24.52455294,571.3161876,28.88447346,33.76701967,975.3425834,0,0,0,4.2,59.89948258,0.850812615,0.602693474,0.044048624,7,151.5214691,11.4063015,0.349002391,0.349002391,0.337763697
car,1.885378869,1.712814917,86.16940582,551.8381113,18.81163085,22.46205734,422.5479307,0,0,0,4.2,-97.99781121,5.879619917,0.764628717,3.126941687,5,146.8107452,12.72000217,0.354627073,0.354627073,0.336975962
car,1.8,1.6,1828.620321,523.8736658,49.34207928,56.12633419,2769.390032,0,0,0,4.2,36.21916959,0.581152364,0.411906143,-0.017453293,2,149.6639709,7.746807575,0.349988431,0.349988431,0.33906427
truck,2.16401548,2.5,635.2163582,513.8448793,139.7836418,73.20647966,10233.06833,0,0,1,5.8828125,-32.90889737,25.10024537,1.360313172,-1.676903906,12,154.5313873,10.53445148,0.344785839,0.344785839,0.340311646
car,1.883847611,1.6,1902.836039,533.4590081,17.1639607,26.62133447,456.9275385,0,1,1,4.2,69.01560522,-4.89825248,0.533091233,-0.029082707,3,151.8628845,10.73571396,0.348986268,0.348986268,0.339533418
truck,2.3,3.0625,1885.362449,465.8187741,34.63755086,109.1812259,3781.770266,0,1,1,6,40.84861969,-2.136992285,1.235465416,0.04333329,3,157.706665,8.351174355,0.357935369,0.357935369,0.339569092
car,1.8,1.6,1824.48172,531.1881693,15.9655914,19.27587965,307.7508184,0,0,0,4.2,105.5273969,1.852384143,0.389906745,-0.0540015,3,155.1960449,9.989578247,0.349157274,0.349157274,0.3402825
pedestrian,0.612070561,1.800804517,1662.249686,441.3499043,14.06973822,55.65009573,782.982279,0,0,0,0.448473425,-37.31718857,-10.97366893,1.223563075,0.339081694,1,150.7241821,11.93517876,0.352789313,0.352789313,0.340011299
truck,1.7223393,1.952996008,525.8466331,30.33546259,1393.153367,1048.664537,1460950.531,0,1,0,4.513213393,3.645310006,-3.104736602,0.68143528,-0.033201541,2,141.5910645,12.96625996,0.350151151,0.350151151,0.337989658
pedestrian,0.612070561,1.800804517,1606.046838,423.7682306,27.72183535,101.6048615,2816.673242,0,0,0,0.448473425,-20.44659799,-7.970437172,0.884136071,-0.058581939,10,150.8466949,11.90537548,0.351139098,0.351139098,0.339947641
car,1.8,1.534245831,0,492.169448,98,244.6983312,23980.43646,0,1,1,4.2,11.63465015,-0.288502698,0.546514539,0.008076033,1,157.5143585,9.670744896,0.346790493,0.346790493,0.34076184
truck,2.726232134,3.299385868,400.2693333,532.34666,54.73066671,40.75540104,2230.570271,0,0,0,10.44034358,-100.1952145,39.59799469,1.967725171,-0.662391656,12,154.6140289,10.51431847,0.344881386,0.344881386,0.340319395
car,1.8,1.497724653,1635.424974,519.0853943,63.46274921,51.40457303,3262.275527,1,0,0,4.2,39.20803766,7.194701916,0.510233934,3.045790728,3,145.0452576,10.56689262,0.347637832,0.347637832,0.339342117
car,1.8,1.6,1888.81335,484.2200247,31.18665019,30.77997528,959.9243217,0,1,1,4.2,-59.16568069,-2.05921183,0.273593157,-0.093358291,4,154.5667572,8.969625473,0.349010497,0.349010497,0.3400653
